Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,log_rtn,ma14,rsi14,ma50,rsi50,ma200,rsi200,vol_1d_change,vol_1d_change_ma10,1d_future_log_rtn,log_rtn_lag_0,log_rtn_lag_1,log_rtn_lag_2,log_rtn_lag_3,log_rtn_lag_4,log_rtn_lag_5,log_rtn_lag_6,log_rtn_lag_7,log_rtn_lag_8,log_rtn_lag_9,log_rtn_lag_10,log_rtn_lag_11,log_rtn_lag_12,log_rtn_lag_13,log_rtn_lag_14,month,month_sin,month_cos,1d_future_month,1d_future_month_sin,1d_future_month_cos
2000-01-18,66.38,66.38,64.44,65.0,943067.0,0.0,1.0,28.244553239579,28.244553239579,27.419087236494,27.657366082746,1414600.5,-0.02100853639616724,,,,,,,-0.24945894545524908,-0.003923123523147673,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,,,,,,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-19,65.25,65.75,60.69,61.81,1169200.0,0.0,1.0,27.763740567679,27.976489537546,25.82346996249,26.300027654992,1753800.0,-0.05032210622448464,,,,,,,0.21493770328662065,0.011000885139170361,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,,,,,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-20,62.06,62.06,59.69,60.0,1289267.0,0.0,1.0,26.406402139926,26.406402139926,25.397972022755,25.529876384073,1933900.5,-0.02972060144906094,,,,,,,0.09775408556787335,0.05475499989557755,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,,,,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-21,61.0,61.13,59.63,60.13,1259000.0,0.0,1.0,25.955374323807,26.010689055973,25.372442146371,25.585191116238,1888500.0,0.0021643228293575525,27.715416158809354,,,,,,-0.023756084760617087,0.00566443190318061,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,,,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-24,60.06,60.63,57.56,57.72,551067.0,0.0,1.0,25.555406260457,25.797940086106,24.49166141112,24.559741081478,826600.5,-0.0409051511457973,27.346144732539717,21.625408687528903,,,,,-0.8262166351875716,-0.0026384260010691384,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-25,58.25,61.38,58.06,60.56,849867.0,0.0,1.0,24.785254989537,26.117063540906,24.704410380988,25.768155230324,1274800.5,0.04803087522351886,27.152239242860645,31.421924612529644,,,,,0.43322346779655174,0.0320426425141366,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,-0.04283967678117076,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-26,61.06,63.44,60.5,63.19,914867.0,0.0,1.0,25.980904200191,26.99358929676,25.74262535394,26.887214811826,1372300.5,0.04251145165617615,27.053462935422285,39.023147301989496,,,,,0.07369883286584757,0.04879888468075733,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,-0.007497411038111982,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-27,63.19,64.69,63.13,63.94,688067.0,0.0,1.0,26.887214811826,27.525461721428,26.861684935442,27.206338266627,1032100.5,0.011799082846334855,26.922470355404,41.03046478166942,,,,,-0.28489248260638766,-0.030007934695879007,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,0.02687814931999145,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-28,63.88,63.88,61.88,62.94,742667.0,0.0,1.0,27.180808390243,27.180808390243,26.329812510774,26.780840326892,1114000.5,-0.01576325199545148,26.774457857796286,39.17854249853702,,,,,0.07636154429921112,-0.0419076267448941,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,-0.006467757369311389,1,0.49999999999999994,0.8660254037844387,1.0,0.49999999999999994,0.8660254037844387
2000-01-31,62.63,66.38,62.25,66.38,897867.0,0.0,1.0,26.648935965575,28.244553239579,26.487246748476,28.244553239579,1346800.5,0.053213914655574165,26.78509530628964,47.891541642383764,,,,,0.18977418921705907,-0.029857432497666203,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,-0.026600492489288502,1,0.49999999999999994,0.8660254037844387,2.0,0.8660254037844386,0.5000000000000001
2000-02-01,66.0,66.0,63.38,64.44,653400.0,0.0,1.0,28.08286402248,28.08286402248,26.968059420376,27.419087236494,980100.0,-0.02966124798305443,26.79664453608243,44.05829709939874,,,,,-0.3178324512620876,-0.03669478307835006,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,-0.030289040025465803,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-02,65.25,65.25,62.44,62.5,640000.0,0.0,1.0,27.763740567679,27.763740567679,26.568091357025,26.593621233409,960000.0,-0.030568001566417355,26.760477211205,40.5619746302297,,,,,-0.020721322813252244,-0.06026068568833735,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,-0.0057925797977458095,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-03,62.5,65.63,62.44,65.44,937200.0,0.0,1.0,26.593621233409,27.925429784778,26.568091357025,27.844585176229,1405800.0,0.04596713555215168,26.75865364860614,47.377308210789906,,,,,0.381428530279923,-0.03189324121713238,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,0.028022578257948957,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-04,65.38,65.38,62.06,62.25,729600.0,0.0,1.0,27.819055299845,27.819055299845,26.406402139926,26.487246748476,1094400.0,-0.04997515694966637,26.6331317563845,41.77954542140572,,,,,-0.2504002678735189,-0.05455765952842255,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,0.01334566365060824,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-07,62.63,62.63,60.5,61.88,865867.0,0.0,1.0,26.648935965575,26.648935965575,25.74262535394,26.329812510774,1298800.5,-0.00596150963995973,26.538306501243643,41.17191308133509,,,,,0.17123487833107293,0.0451874918234419,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,-0.02100853639616724,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-08,61.63,62.5,61.31,61.94,822067.0,0.0,1.0,26.22343802584,26.593621233409,26.087278685125,26.355342387158,1233100.5,0.0009691488401884761,26.542257553541212,41.320950202220935,,,,,-0.05190941684083825,-0.0033257966402971,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,-0.05032210622448464,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-09,61.75,62.06,60.0,60.56,519000.0,0.0,1.0,26.274497778608,26.406402139926,25.529876384073,25.768155230324,778500.0,-0.022531565415875948,26.559277471130567,38.88111254775793,,,,,-0.45991801708446783,-0.05668748163532864,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,-0.02972060144906094,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-10,60.81,61.94,60.19,60.25,539000.0,0.0,1.0,25.874529715258,26.355342387158,25.610720992622,25.636250869006,808500.0,-0.005132036758440285,26.562924596328283,38.333545990758985,,,,,0.037811687743108426,-0.024417064600379033,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,0.0021643228293575525,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-11,60.63,61.56,59.88,60.03,686467.0,0.0,1.0,25.797940086106,26.193653170059,25.478816631305,25.542641322265,1029700.5,-0.003658135106989253,26.633131756384497,37.92534556898892,,,,,0.24184258322374952,-0.007868960707925194,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,-0.0409051511457973,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-14,59.94,60.13,57.38,58.0,792467.0,0.0,1.0,25.504346507689,25.585191116238,24.415071781968,24.678880504604,1188700.5,-0.03440142671732692,26.55532641883307,34.296244515145936,,,,,0.14359271037315544,-0.012487108592315558,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,0.04803087522351886,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-15,58.06,58.75,57.13,58.75,1137200.0,0.0,1.0,24.704410380988,24.998003959405,24.308697297035,24.998003959405,1705800.0,0.012848142477852566,26.420382786517283,36.70604804765317,,,,,0.36117351527094255,0.05541348806098746,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,0.04251145165617615,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-16,58.88,59.25,57.44,59.22,635667.0,0.0,1.0,25.05331869157,25.210752929272,24.440601658352,25.19798799108,953500.5,0.007968169649167408,26.276929195406783,38.234867151162995,,,,,-0.5816495384608238,-0.0006793335037696968,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,0.011799082846334855,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-17,59.19,59.38,57.38,57.38,1074600.0,0.0,1.0,25.185223052888,25.266067661437,24.415071781968,24.415071781968,1611900.0,-0.031563512120244164,26.10794572791221,34.70107157778887,,,,,0.5250289369787002,0.013680707166108025,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,-0.01576325199545148,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-18,57.88,58.06,55.44,55.44,1782467.0,0.0,1.0,24.627820751836,24.704410380988,23.589605778883,23.589605778883,2673700.5,-0.034394455671570415,25.77544948071964,31.405325622086,,,,,0.506049860498373,0.08932572000329722,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,0.053213914655574165,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-22,55.88,55.88,53.88,54.44,2792267.0,0.0,1.0,23.776824872366,23.776824872366,22.925828992897,23.164107839149,4188400.5,-0.018202177098359102,25.47152238090928,29.83249012999013,,,,,0.4488554508893692,0.11708777725912685,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,-0.02966124798305443,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-23,54.5,54.5,52.5,52.88,1016067.0,0.0,1.0,23.189637715533,23.189637715533,22.338641836064,22.500331053163,1524100.5,-0.029073982239838973,25.17914451089171,27.517258507718793,,,,,-1.0109145188364146,0.021187267059569213,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,-0.030568001566417355,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-24,53.0,53.06,50.63,52.44,1287600.0,0.0,1.0,22.551390805931,22.576920682315,21.54296068876,22.31311195968,1931400.0,-0.008355536647922655,24.78403928113821,26.88352892845447,,,,,0.23684072857860428,0.09086314162587643,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,0.04596713555215168,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-25,52.44,53.13,49.5,50.13,1087600.0,0.0,1.0,22.31311195968,22.606705538096,21.06214801686,21.330211718893,1631400.0,-0.04505002762009553,24.415679636167994,23.786322802315464,,,,,-0.1688065866663375,0.07020131418493183,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,-0.04997515694966637,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-28,50.38,52.81,49.69,52.75,1607067.0,0.0,1.0,21.436586203826,22.470546197381,21.14299262541,22.445016320997,2410600.5,0.0509441410807405,24.138194194041066,33.18813216599561,,,,,0.39043734470498215,0.08506079033305511,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,-0.00596150963995973,2,0.8660254037844386,0.5000000000000001,2.0,0.8660254037844386,0.5000000000000001
2000-02-29,52.81,52.81,50.06,52.06,876400.0,0.0,1.0,22.470546197381,22.470546197381,21.300426863111,22.15142274258,1314600.0,-0.013166872789764054,23.837914219428352,32.06622020503031,,,,,-0.6063434497419864,0.010067174321540917,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,0.0009691488401884761,2,0.8660254037844386,0.5000000000000001,3.0,1.0,6.123233995736766e-17
2000-03-01,51.88,52.38,49.81,50.06,1086067.0,0.0,1.0,22.074833113428,22.287582083296,21.194052378178,21.300426863111,1629100.5,-0.03917461356278769,23.518790764627425,29.005510956310754,,,,,0.21449558516053088,-0.004600618689500249,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,-0.022531565415875948,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
2000-03-02,50.25,50.38,49.44,49.44,1267067.0,0.0,1.0,21.381271471661,21.436586203826,21.036618140476,21.036618140476,1900600.5,-0.012462472854173049,23.190245569732422,28.10977890973762,,,,,0.15414186686199205,0.06897852184278133,-0.005069462342204286,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,-0.005132036758440285,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
2000-03-03,50.19,50.19,48.63,49.19,708200.0,0.0,1.0,21.355741595277,21.355741595277,20.691964809291,20.930243655542,1062300.0,-0.005069462342204286,22.860788593537922,27.737813277803635,,,,,-0.581733520066031,-0.04169772386169178,-0.05087609507253856,-0.005069462342204286,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,-0.003658135106989253,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
2000-03-06,49.5,49.5,46.63,46.75,990667.0,0.0,1.0,21.06214801686,21.06214801686,19.840968929822,19.89202868259,1486000.5,-0.05087609507253856,22.518870606251205,24.350962804594506,,,,,0.33565191396543526,-0.05873751851498556,-0.013350758164945398,-0.05087609507253856,-0.005069462342204286,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,-0.03440142671732692,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
2000-03-07,46.94,46.94,44.88,46.13,619400.0,0.0,1.0,19.97287329114,19.97287329114,19.096347535286,19.628219959955,929100.0,-0.013350758164945398,22.13531460629049,23.563640179368747,,,,,-0.4696271861041361,-0.15058578221433608,-0.024801007799406964,-0.013350758164945398,-0.05087609507253856,-0.005069462342204286,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,0.012848142477852566,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
2000-03-08,46.13,46.19,44.0,45.0,777600.0,0.0,1.0,19.628219959955,19.653749836339,18.72190934832,19.147407288055,1166400.0,-0.024801007799406964,21.70313027036013,22.157499476706814,,,,,0.22746098560712694,-0.026748231769981923,0.04921335503480332,-0.024801007799406964,-0.013350758164945398,-0.05087609507253856,-0.005069462342204286,-0.012462472854173049,-0.03917461356278769,-0.013166872789764054,0.0509441410807405,-0.04505002762009553,-0.008355536647922655,-0.029073982239838973,-0.018202177098359102,-0.034394455671570415,-0.031563512120244164,0.007968169649167408,3,1.0,6.123233995736766e-17,3.0,1.0,6.123233995736766e-17
