Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,log_rtn,ma14,rsi14,ma50,rsi50,ma200,rsi200,vol_1d_change,vol_1d_change_ma10,1d_future_log_rtn,log_rtn_lag_0,log_rtn_lag_1,log_rtn_lag_2,log_rtn_lag_3,log_rtn_lag_4,log_rtn_lag_5,log_rtn_lag_6,log_rtn_lag_7,log_rtn_lag_8,log_rtn_lag_9,log_rtn_lag_10,log_rtn_lag_11,log_rtn_lag_12,log_rtn_lag_13,log_rtn_lag_14,month,month_sin,month_cos,1d_future_month,1d_future_month_sin,1d_future_month_cos
2004-04-15,55.15,55.49,54.58,54.75,908000.0,0.0,1.0,46.868818680127,47.157765159751,46.384408405464,46.528881645276,908000.0,-0.009271950798650756,48.29169798314786,31.52280642647682,49.001402375639834,42.65178097579099,49.21108068611473,50.40664312196028,0.05280150280616537,0.021178212597506196,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,0.0014020331774330713,0.00035081564996410823,0.004395611473036361,-0.0036936107421886707,0.01236546404199228,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-16,54.71,55.3,54.62,54.65,766100.0,0.0,1.0,46.494887941791,46.996295068196,46.418402108949,46.443897386563,766100.0,-0.0018281540740662603,48.16422159507857,31.024512525382058,48.9403697792659,42.46145191385475,49.22901124313496,50.357558004583105,-0.169931669078518,0.03592328959855713,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,0.0014020331774330713,0.00035081564996410823,0.004395611473036361,-0.0036936107421886707,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-19,54.8,54.84,54.08,54.66,538100.0,0.0,1.0,46.571373774632,46.605367478117,45.9594871119,46.452395812434,538100.0,0.0001829658773682581,48.02217647694422,31.141732459141913,48.88119814994732,42.487639957163225,49.243887147594414,50.362415916239755,-0.3532682930274013,-0.037355453686348,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,0.0014020331774330713,0.00035081564996410823,0.004395611473036361,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-20,54.78,55.66,54.434,54.55,498700.0,0.0,1.0,46.55437692289,47.302238399563,46.260331387743,46.35891312785,498700.0,-0.002014468220839607,47.872239963358005,30.527163647817286,48.80645977877982,42.271686413309546,49.258546758470686,50.30799033836716,-0.07603970394329711,-0.023925528720911655,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,0.0014020331774330713,0.00035081564996410823,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-21,54.98,56.94,54.55,56.14,1066500.0,0.0,1.0,46.724345440315,48.390036911087,46.35891312785,47.710162841384,1066500.0,0.028730858654655887,47.81396504309778,46.85358050205025,48.768046893841614,46.29764602268551,49.276363233545,51.07605767703242,0.7601328253593284,0.12653595542754062,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,0.0014020331774330713,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-22,56.22,57.17,56.09,56.98,423400.0,0.0,1.0,47.778150248355,48.585500706126,47.667670712028,48.424030614572,423400.0,0.014851758136030135,47.77754321793514,53.12141079723535,48.750710105064194,48.243462355783876,49.29670271481966,51.47429655653406,-0.9238201792106405,0.00968938611299669,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,0.00837116852207377,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-23,56.74,57.95,56.6,57.92,572700.0,0.0,1.0,48.220068393661,49.248377924087,48.101090431463,49.222882646473,572700.0,0.016362419007706464,47.837032199034134,58.955010417315236,48.73439312739133,50.29977601090994,49.3240080410241,51.91450843652535,0.30204466069904684,0.043039347399689995,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,-0.01117720333413569,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-26,57.72,57.95,57.23,57.51,401700.0,0.0,1.0,49.052914129047,49.248377924087,48.636491261354,48.87444718575,401700.0,-0.007103902351805982,47.87102590251927,55.69925226307536,48.71059753495173,49.42578365321253,49.35162200194948,51.70887773675482,-0.35465647803457506,0.02239529402697687,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,0.00017560804329376327,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-27,57.35,58.45,57.22,57.36,510500.0,0.0,1.0,48.73847237181,49.673299217651,48.627992835483,48.746970797681,510500.0,-0.0026116494342927807,47.87163293293863,54.51314292791868,48.69275084062203,49.10724037884647,49.37717556850932,51.63367795320581,0.2396850962394838,-0.015635895756988337,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,0.006999153682202384,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-28,57.01,57.12,56.32,56.43,578500.0,0.0,1.0,48.449525892186,48.54300857677,47.863134507067,47.956617191651,578500.0,-0.016346264310329914,47.79818225219392,47.72709759582808,48.65025871126561,47.1833970769849,49.3966428484012,51.169979835503575,0.12504790902901092,-0.03980043291613963,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,0.005043927555937329,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-29,56.07,57.25,55.52,55.96,552100.0,0.0,1.0,47.650673860285,48.653488113097,47.183260437365,47.557191175701,552100.0,-0.008363782183761694,47.71623314557799,44.69871876137952,48.60708670783949,46.249034004399434,49.41909354170154,50.93763507803373,-0.04670935734373233,-0.049751518931129404,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,-0.0057416425676885706,4,0.8660254037844387,-0.4999999999999998,4.0,0.8660254037844387,-0.4999999999999998
2004-04-30,55.91,57.34,55.91,56.59,685300.0,0.0,1.0,47.514699046345,48.729973945938,47.514699046345,48.092592005592,685300.0,0.011195141357155346,47.65492307322085,49.33901964913521,48.58108152467337,47.66653243869419,49.442128573820156,51.23592408022076,0.2161275093017791,-0.011145601093099694,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,0.005047439138215668,4,0.8660254037844387,-0.4999999999999998,5.0,0.49999999999999994,-0.8660254037844387
2004-05-03,56.43,56.96,56.39,56.94,411600.0,0.0,1.0,47.956617191651,48.407033762829,47.922623488166,48.390036911087,411600.0,0.006165790695460733,47.69438005048035,51.7607387932819,48.55660605816407,48.437387357635274,49.468115696198076,51.40090032009012,-0.5098046946318835,-0.026799241253547913,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,-0.02300566822590796,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-04,56.97,57.99,56.7,57.57,433600.0,0.0,1.0,48.415532188701,49.282371627572,48.186074690176,48.925437740978,433600.0,0.011003516837829788,47.834604077356566,55.851665495571076,48.554736404472386,49.79564134710102,49.48506089687085,51.69653076041513,0.05207044616554194,-0.013988226242664006,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,-0.018467579980681995,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-05,57.71,58.45,57.57,57.97,553300.0,0.0,1.0,49.044415703176,49.673299217651,48.925437740978,49.265374775829,553300.0,0.006924036663916573,48.03006787239607,58.271354039296874,48.56238498775655,50.63806703030185,49.50316168973177,51.88330332916811,0.24377789977862754,-0.06562371880073409,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,-0.009271950798650756,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-06,57.82,57.98,56.85,57.23,361800.0,0.0,1.0,49.13789838776,49.2738732017,48.313551078245,48.636491261354,361800.0,-0.012847398930631432,48.18668172059542,52.53482917879726,48.55558624705953,49.083285220021125,49.516611345981865,51.5129638986422,-0.4248087769428692,-0.01572257857395696,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,-0.0018281540740662603,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-07,56.93,57.5,56.01,56.04,494900.0,0.0,1.0,48.381538485216,48.865948759879,47.599683305058,47.625178582671,494900.0,-0.021012514952210914,48.2704519184695,44.882844854096135,48.51904301581301,46.72895402196119,49.52512999875843,50.92547510668225,0.3132641489966457,-0.014600629744197074,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,0.0001829658773682581,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-10,55.9,56.01,54.72,55.37,566800.0,0.32,1.0,47.780753342138,47.874776291469,46.772143522035,47.327733677177,566800.0,-0.006265123867209698,48.33965338627856,42.90348357591283,48.47519113831719,46.0658103086811,49.52948281538361,50.75437333003189,0.13565078585868495,0.03443009664512893,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,-0.002014468220839607,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-11,55.62,56.77,55.44,56.56,563200.0,0.0,1.0,47.541422198385,48.524389395942,47.387566463115,48.344891038127,563200.0,0.021264090753427004,48.38499111461736,50.880886190266125,48.448792943244165,48.610593204636906,49.53193191660741,51.316532710535924,-0.006371702972692671,0.009824416723911279,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,0.028730858654655887,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-12,56.54,57.03,55.75,56.92,528500.0,0.0,1.0,48.327795956431,48.746625457998,47.652540229413,48.652602508667,528500.0,0.006344751633340424,48.401317678481284,53.01939350950677,48.43551768679636,49.34834400814278,49.53658922808989,51.48491679222184,-0.06359199953354035,-0.009039574132343848,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,0.014851758136030135,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-13,56.9,58.11,56.59,57.62,718400.0,0.0,1.0,48.63550742697,49.669759869618,48.370533660672,49.25093036805,718400.0,0.012222956434735551,48.40332108716536,56.944646060756185,48.42265112835127,50.75116266246439,49.54582860452098,51.81063586173382,0.3069837116776975,0.026329732769799136,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,0.016362419007706464,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-14,57.53,58.89,57.34,58.59,1107400.0,0.0,1.0,49.174002500415,50.336468055787,49.011599224297,50.080041830337,1107400.0,0.016694303900304016,48.48943499035015,61.71778837122353,48.41990799548975,52.60712252633809,49.55791608575816,52.257038113620666,0.43274368740087693,0.04799135057970892,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,-0.007103902351805982,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-17,58.35,58.53,57.81,58.39,653500.0,0.0,1.0,49.874900849977,50.028756585247,49.413333644168,49.909091013371,653500.0,-0.0034193912612410335,48.57244357718515,60.23503363075764,48.41187619259723,52.193294883061284,49.573543410106,52.15691778177218,-0.5274276713245902,0.04622905291043824,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,-0.0026116494342927807,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-18,58.46,59.2,58.45,59.08,729000.0,0.0,1.0,49.968923799309,50.601441822085,49.960376258461,50.498871331905,729000.0,0.01174781536772422,48.754033158631856,63.493635693689185,48.41682977569737,53.48152497202274,49.59128256991403,52.472648702304404,0.10933119894438151,0.051955128188322194,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,-0.016346264310329914,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-19,59.04,60.35,59.04,59.59,1093800.0,0.0,1.0,50.464681168512,51.584409019642,50.464681168512,50.93479591517,1093800.0,0.008595317095716697,48.9952906400225,65.72907220188813,48.441209867060635,54.40811408438743,49.61061959167631,52.704503325597685,0.4057394189040142,0.06815128010086087,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,-0.008363782183761694,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-20,59.55,59.79,59.31,59.77,856400.0,0.0,1.0,50.900605751776,51.105746732136,50.695464771417,51.08865165044,856400.0,0.0030160880772781974,49.20929490036878,66.50856924013556,48.47971502676196,54.73284317385868,49.632479545662484,52.7862029999205,-0.24467559419714457,0.08616459837543333,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,0.011195141357155346,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-21,60.2,60.4,59.63,60.38,772100.0,0.0,1.0,51.456195906918,51.627146723884,50.968986078563,51.610051642187,772100.0,0.010154061442513802,49.439295952590214,69.07560453046042,48.540545982518026,55.820973791834746,49.65531422064906,53.06235998567347,-0.10362348140075765,0.044475835335693,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,0.006165790695460733,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-24,60.35,60.47,59.62,59.74,482600.0,0.0,1.0,51.584409019642,51.686979509822,50.960438537715,51.063009027895,482600.0,-0.010656111490713322,49.59197961594143,63.570231471982005,48.59111596005794,54.42047039185552,49.67361399037937,52.73710017164819,-0.4699259221238388,-0.01608183546255938,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,0.011003516837829788,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-25,59.79,60.45,59.47,60.45,560000.0,0.0,1.0,51.105746732136,51.669884428126,50.83222542499,51.669884428126,560000.0,0.011814764272836028,49.76373030539122,66.73746749894478,48.66657108440941,55.679240023426466,49.694362190818104,53.05792019724076,0.14874863053826357,-0.0005698021114637547,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,0.006924036663916573,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-26,60.05,61.41,59.9,61.04,766000.0,0.0,1.0,51.327982794193,52.490448349565,51.199769681468,52.174189338177,766000.0,0.009712809915396305,50.01642302516429,69.1386095444674,48.74361388109062,56.693380893948664,49.716920409594486,53.32253791640264,0.3132453860113964,0.03711393644302992,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,-0.012847398930631432,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-27,60.84,61.37,60.59,61.01,421000.0,0.0,1.0,52.00323852121,52.456258186172,51.789550000002,52.148546715632,421000.0,-0.000491601812440998,50.33952074894723,68.86638720172968,48.80382684764806,56.626152720792554,49.7378777907036,53.30718154957468,-0.5985493360582098,-0.05343936833056081,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,-0.021012514952210914,5,0.49999999999999994,-0.8660254037844387,5.0,0.49999999999999994,-0.8660254037844387
2004-05-28,60.94,61.31,60.6,61.3,440900.0,0.0,1.0,52.088713929694,52.404972941082,51.798097540851,52.396425400233,440900.0,0.004742057778396462,50.701570157736946,70.09226743179688,48.864408237927044,57.12762526561664,49.76251491449755,53.437458626193155,0.04618525868151049,-0.09209521120249745,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,-0.006265123867209698,5,0.49999999999999994,-0.8660254037844387,6.0,1.2246467991473532e-16,-1.0
2004-06-01,61.14,61.29,60.59,60.75,681400.0,0.0,1.0,52.25966474666,52.387877859385,51.789550000002,51.926310653575,681400.0,-0.009012760721510157,50.95738584455466,64.87497589031081,48.92646531838811,55.877383810866874,49.78299224010547,53.15477425123901,0.43533141286297433,0.004180697216259005,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,0.021264090753427004,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-02,60.83,61.31,60.41,61.2,685600.0,0.0,1.0,51.994690980362,52.404972941082,51.635694264732,52.31094999175,685600.0,0.007380107297629513,51.21869637906059,67.03688648618652,49.00930276145443,56.66909938456719,49.80568728731518,53.357665367804174,0.006144862056703769,-0.006137936472508769,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,0.006344751633340424,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-03,61.05,61.37,60.74,61.26,608100.0,0.0,1.0,52.182736879025,52.456258186172,51.917763112727,52.36223523684,608100.0,0.0009799118863496744,51.44093244111701,67.32565603587581,49.09469562607939,56.774625356180394,49.8251044618194,53.38472000093116,-0.11995502515750593,-0.058707380878660786,0.002445586936681016,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,0.012222956434735551,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-04,61.17,61.69,61.17,61.41,443600.0,0.0,1.0,52.285307369205,52.729779493318,52.285307369205,52.490448349565,443600.0,0.002445586936681016,51.613104335347586,68.07854433761959,49.1882617140339,57.04151060974224,49.8466353264418,53.45255816945442,-0.315416086649852,-0.06578143012393153,0.009239064018284124,0.002445586936681016,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,0.016694303900304016,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-07,61.47,62.0,61.06,61.98,305700.0,0.0,1.0,52.541733594655,52.994753259616,52.191284419874,52.977658177919,305700.0,0.009239064018284124,51.83228770424387,70.8292235285458,49.27967420233569,58.045935292514926,49.869676590485966,53.709831692074594,-0.3723190265794232,-0.09265098464179808,0.0003226326854960093,0.009239064018284124,0.002445586936681016,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,-0.0034193912612410335,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-08,61.75,62.04,61.61,62.0,246900.0,0.0,1.0,52.781064738408,53.028943423009,52.661399166531,52.994753259616,246900.0,0.0003226326854960093,52.010564984794655,70.92389808089315,49.37499793113735,58.081027288472185,49.8936027546968,53.71885229268321,-0.21362083254565506,-0.0670204756839797,-0.011680859612747818,0.0003226326854960093,0.009239064018284124,0.002445586936681016,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,0.01174781536772422,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
2004-06-09,61.95,61.98,61.07,61.28,289500.0,0.0,1.0,52.952015555374,52.977658177919,52.199831960722,52.379330318537,289500.0,-0.011680859612747818,52.11374601360659,62.9971775400235,49.45376398818179,56.349611481686004,49.918322703031365,53.34275383941558,0.15917190066191605,-0.06597814867161447,0.00032631750981738537,-0.011680859612747818,0.0003226326854960093,0.009239064018284124,0.002445586936681016,0.0009799118863496744,0.007380107297629513,-0.009012760721510157,0.004742057778396462,-0.000491601812440998,0.009712809915396305,0.011814764272836028,-0.010656111490713322,0.010154061442513802,0.0030160880772781974,0.008595317095716697,6,1.2246467991473532e-16,-1.0,6.0,1.2246467991473532e-16,-1.0
